time,open,high,low,close,h-l,h-pc,l-pc,tr,atr,label
2020-01-22 08:00:00,1.10831,1.10914,1.10734,1.10894,0.0018000000000000238,0.0008200000000000429,0.0009799999999999809,0.0018000000000000238,0.0013864285714285504,0.0
2020-01-22 12:00:00,1.10895,1.10934,1.10757,1.10884,0.0017700000000000493,0.00039999999999995595,0.0013700000000000934,0.0017700000000000493,0.0014771428571428435,0.0
2020-01-22 16:00:00,1.10885,1.1097,1.10687,1.10843,0.002829999999999888,0.0008599999999998609,0.0019700000000000273,0.002829999999999888,0.0015349999999999847,0.0
2020-01-22 20:00:00,1.10842,1.10935,1.10825,1.10914,0.001100000000000101,0.0009200000000000319,0.000180000000000069,0.001100000000000101,0.0015414285714285666,0.0
2020-01-23 00:00:00,1.1091199999999999,1.10983,1.10784,1.10881,0.0019900000000001583,0.0006900000000000794,0.0013000000000000789,0.0019900000000001583,0.0016092857142857258,-1.0
2020-01-23 04:00:00,1.10879,1.1090200000000001,1.10798,1.10819,0.001040000000000152,0.00021000000000004349,0.0008300000000001084,0.001040000000000152,0.0015728571428571694,1.0
2020-01-23 08:00:00,1.10819,1.10909,1.10776,1.10831,0.0013299999999998313,0.0008999999999999009,0.00042999999999993044,0.0013299999999998313,0.0016042857142857248,1.0
2020-01-23 12:00:00,1.1083,1.11072,1.10788,1.10854,0.0028399999999999537,0.0024100000000000232,0.00042999999999993044,0.0028399999999999537,0.001744285714285722,-1.0
2020-01-23 16:00:00,1.10854,1.10888,1.10346,1.10493,0.00541999999999998,0.00034000000000000696,0.005079999999999973,0.00541999999999998,0.002046428571428576,0.0
2020-01-23 20:00:00,1.10495,1.10572,1.10465,1.10501,0.0010700000000001264,0.0007900000000000684,0.000280000000000058,0.0010700000000001264,0.0019228571428571626,0.0
2020-01-24 00:00:00,1.10501,1.10561,1.10491,1.10523,0.0006999999999999229,0.0005999999999999339,9.999999999998899e-05,0.0006999999999999229,0.0017935714285714419,-1.0
2020-01-24 04:00:00,1.10523,1.10523,1.10448,1.10474,0.0007500000000000284,0.0,0.0007500000000000284,0.0007500000000000284,0.001742857142857157,-1.0
2020-01-24 08:00:00,1.10473,1.10599,1.10318,1.10343,0.002809999999999979,0.0012499999999999734,0.0015600000000000058,0.002809999999999979,0.0018778571428571533,0.0
2020-01-24 12:00:00,1.10342,1.1038000000000001,1.10244,1.10372,0.0013600000000000279,0.0003700000000002035,0.0009899999999998244,0.0013600000000000279,0.0019150000000000159,0.0
2020-01-24 16:00:00,1.10373,1.10381,1.10177,1.10256,0.0020400000000000418,8.999999999992347e-05,0.0019500000000001183,0.0020400000000000418,0.0019321428571428742,0.0
2020-01-24 20:00:00,1.10256,1.10313,1.10198,1.1023,0.0011499999999999844,0.0005699999999999594,0.0005800000000000249,0.0011499999999999844,0.0018878571428571553,0.0
2020-01-27 00:00:00,1.10284,1.1033,1.10215,1.10318,0.0011499999999999844,0.0009999999999998899,0.0001500000000000945,0.0011499999999999844,0.0017678571428571624,0.0
2020-01-27 04:00:00,1.10318,1.1034,1.1025,1.1029,0.0008999999999999009,0.00021999999999988695,0.0006800000000000139,0.0008999999999999009,0.0017535714285714338,0.0
2020-01-27 08:00:00,1.10289,1.10358,1.10133,1.10191,0.0022500000000000853,0.0006800000000000139,0.0015700000000000713,0.0022500000000000853,0.0017721428571428571,0.0
2020-01-27 12:00:00,1.10192,1.10298,1.10166,1.10254,0.0013199999999999878,0.0010700000000001264,0.00024999999999986144,0.0013199999999999878,0.0017921428571428452,0.0
2020-01-27 16:00:00,1.10254,1.10303,1.10076,1.10133,0.0022699999999999942,0.0004899999999998794,0.0017800000000001148,0.0022699999999999942,0.0018592857142857141,0.0
2020-01-27 20:00:00,1.10133,1.10183,1.10109,1.10161,0.000740000000000185,0.000500000000000167,0.00024000000000001798,0.000740000000000185,0.0017092857142857307,0.0
2020-01-28 00:00:00,1.10169,1.10236,1.10149,1.10183,0.0008699999999999264,0.0007500000000000284,0.00011999999999989797,0.0008699999999999264,0.0013842857142857268,-1.0
2020-01-28 04:00:00,1.10181,1.10213,1.10159,1.10201,0.0005399999999999849,0.00029999999999996696,0.00024000000000001798,0.0005399999999999849,0.0013464285714285737,-1.0
2020-01-28 08:00:00,1.102,1.10216,1.10109,1.10149,0.0010700000000001264,0.0001500000000000945,0.0009200000000000319,0.0010700000000001264,0.0013728571428571598,0.0
2020-01-28 12:00:00,1.10148,1.10208,1.10003,1.10036,0.0020499999999998852,0.0005899999999998684,0.0014600000000000168,0.0020499999999998852,0.0014657142857142924,1.0
2020-01-28 16:00:00,1.10036,1.10089,1.09959,1.1007,0.0012999999999998568,0.0005299999999999194,0.0007699999999999374,0.0012999999999998568,0.001357857142857141,0.0
2020-01-28 20:00:00,1.10072,1.1021,1.10072,1.10199,0.0013800000000001589,0.0014000000000000679,1.999999999990898e-05,0.0014000000000000679,0.0013607142857142865,-1.0
2020-01-29 00:00:00,1.10203,1.1025800000000001,1.1014,1.1014599999999999,0.001180000000000181,0.0005900000000000905,0.0005900000000000905,0.001180000000000181,0.001299285714285725,-1.0
2020-01-29 04:00:00,1.10145,1.10152,1.10092,1.10129,0.000600000000000156,6.000000000017103e-05,0.0005399999999999849,0.000600000000000156,0.001260000000000023,-1.0
2020-01-29 08:00:00,1.1013,1.10145,1.09924,1.10002,0.0022100000000000453,0.00015999999999993797,0.0020500000000001073,0.0022100000000000453,0.001335714285714313,0.0
2020-01-29 12:00:00,1.10001,1.10022,1.0990199999999999,1.09905,0.0012000000000000899,0.00019999999999997797,0.001000000000000112,0.0012000000000000899,0.001357142857142898,1.0
2020-01-29 16:00:00,1.09906,1.10078,1.09904,1.1003,0.0017400000000000748,0.0017300000000000093,1.0000000000065512e-05,0.0017400000000000748,0.0013207142857143259,0.0
2020-01-29 20:00:00,1.10029,1.10188,1.09964,1.10078,0.0022400000000000198,0.0015799999999999148,0.000660000000000105,0.0022400000000000198,0.0013864285714286137,1.0
2020-01-30 00:00:00,1.10076,1.1016,1.10041,1.1009,0.0011899999999998023,0.0008199999999998209,0.00036999999999998145,0.0011899999999998023,0.001309285714285743,1.0
2020-01-30 04:00:00,1.10091,1.10151,1.1009,1.10114,0.0006099999999999994,0.0006099999999999994,0.0,0.0006099999999999994,0.0013000000000000153,1.0
2020-01-30 08:00:00,1.10116,1.10193,1.10047,1.10167,0.0014600000000000168,0.0007900000000000684,0.0006699999999999484,0.0014600000000000168,0.001342142857142879,1.0
2020-01-30 12:00:00,1.10168,1.10298,1.10094,1.10233,0.0020400000000000418,0.0013100000000001444,0.0007299999999998974,0.0020400000000000418,0.0014492857142857402,0.0
2020-01-30 16:00:00,1.10234,1.1036299999999999,1.10129,1.10358,0.0023399999999997867,0.0012999999999998568,0.0010399999999999299,0.0023399999999997867,0.0015400000000000017,0.0
2020-01-30 20:00:00,1.10358,1.10373,1.1026799999999999,1.10295,0.0010500000000002174,0.0001500000000000945,0.0009000000000001229,0.0010500000000002174,0.001468571428571454,1.0
2020-01-31 00:00:00,1.10289,1.10331,1.10248,1.10272,0.0008300000000001084,0.00035999999999991594,0.0004700000000001925,0.0008300000000001084,0.0014350000000000434,1.0
2020-01-31 04:00:00,1.10273,1.10313,1.10196,1.10198,0.0011699999999998933,0.00041000000000002146,0.0007599999999998719,0.0011699999999998933,0.0014185714285714596,1.0
2020-01-31 08:00:00,1.1019700000000001,1.10322,1.10149,1.1026799999999999,0.0017300000000000093,0.0012400000000001299,0.0004899999999998794,0.0017300000000000093,0.0014578571428571616,1.0
2020-01-31 12:00:00,1.10267,1.10541,1.10209,1.10536,0.0033199999999999896,0.0027300000000001212,0.0005899999999998684,0.0033199999999999896,0.001652142857142864,1.0
2020-01-31 16:00:00,1.10534,1.10893,1.10471,1.1082,0.0042199999999998905,0.003570000000000073,0.0006499999999998174,0.0042199999999998905,0.0017957142857142813,0.0
2020-01-31 20:00:00,1.1082,1.10943,1.10769,1.10936,0.0017399999999998528,0.0012299999999998423,0.0005100000000000104,0.0017399999999998528,0.001834285714285693,-1.0
2020-02-03 00:00:00,1.10925,1.10929,1.10792,1.10824,0.0013700000000000934,6.999999999979245e-05,0.0014399999999998858,0.0014399999999998858,0.001812857142857108,-1.0
2020-02-03 04:00:00,1.10823,1.10842,1.10794,1.10836,0.00048000000000003595,0.000180000000000069,0.00029999999999996696,0.00048000000000003595,0.0016871428571428235,-1.0
2020-02-03 08:00:00,1.10835,1.10855,1.1058,1.10714,0.00275000000000003,0.00018999999999991246,0.0025600000000001177,0.00275000000000003,0.0017985714285714113,-1.0
2020-02-03 12:00:00,1.10715,1.10731,1.10573,1.10616,0.0015799999999999148,0.00017000000000000348,0.0014099999999999113,0.0015799999999999148,0.0018678571428571195,0.0
2020-02-03 16:00:00,1.10619,1.10652,1.1034,1.10573,0.0031200000000000117,0.00035999999999991594,0.0027600000000000957,0.0031200000000000117,0.001986428571428548,0.0
2020-02-03 20:00:00,1.10574,1.10639,1.10554,1.10562,0.0008500000000000174,0.0006599999999998829,0.0001900000000001345,0.0008500000000000174,0.001901428571428546,0.0
2020-02-04 00:00:00,1.1056,1.10627,1.10548,1.10588,0.0007900000000000684,0.0006500000000000394,0.000140000000000029,0.0007900000000000684,0.0017907142857142805,-1.0
2020-02-04 04:00:00,1.10589,1.10621,1.10541,1.10571,0.0007999999999999119,0.00032999999999994145,0.00046999999999997044,0.0007999999999999119,0.0017728571428571158,0.0
2020-02-04 08:00:00,1.1057,1.1062400000000001,1.10475,1.1054599999999999,0.0014900000000002134,0.0005300000000001415,0.0009600000000000719,0.0014900000000002134,0.0018199999999999803,0.0
2020-02-04 12:00:00,1.10545,1.10568,1.10415,1.10431,0.0015300000000000313,0.000220000000000109,0.0013099999999999223,0.0015300000000000313,0.0018457142857142758,0.0
2020-02-04 16:00:00,1.1042399999999999,1.10469,1.10312,1.10353,0.0015699999999998493,0.00038000000000004697,0.0011899999999998023,0.0015699999999998493,0.001834285714285693,0.0
2020-02-04 20:00:00,1.1035,1.10439,1.1035,1.10419,0.0008900000000000574,0.0008600000000000829,2.999999999997449e-05,0.0008900000000000574,0.0016607142857142693,-1.0
2020-02-05 00:00:00,1.10418,1.10443,1.10379,1.10388,0.0006399999999999739,0.00024000000000001798,0.00039999999999995595,0.0006399999999999739,0.0014049999999999896,-1.0
2020-02-05 04:00:00,1.10387,1.10394,1.1032,1.10361,0.0007399999999999629,5.999999999994898e-05,0.0006800000000000139,0.0007399999999999629,0.001333571428571426,-1.0
2020-02-05 08:00:00,1.10364,1.10462,1.10198,1.10242,0.0026399999999999757,0.0010099999999999554,0.0016300000000000203,0.0026399999999999757,0.0014192857142857182,-1.0
2020-02-05 12:00:00,1.10242,1.10282,1.10061,1.10105,0.0022099999999998232,0.00039999999999995595,0.0018099999999998673,0.0022099999999998232,0.0015428571428571316,0.0
2020-02-05 16:00:00,1.10106,1.10124,1.09944,1.09992,0.0018000000000000238,0.00018999999999991246,0.0016100000000001113,0.0018000000000000238,0.0014749999999999883,0.0
2020-02-05 20:00:00,1.09992,1.10012,1.09915,1.09966,0.0009699999999999154,0.00019999999999997797,0.0007699999999999374,0.0009699999999999154,0.0014314285714285596,0.0
2020-02-06 00:00:00,1.09966,1.09986,1.09925,1.09962,0.0006099999999999994,0.00019999999999997797,0.00041000000000002146,0.0006099999999999994,0.0012521428571428445,-1.0
2020-02-06 04:00:00,1.09961,1.0998,1.09921,1.09979,0.0005900000000000905,0.000180000000000069,0.00041000000000002146,0.0005900000000000905,0.0012335714285714211,-1.0
2020-02-06 08:00:00,1.09977,1.10118,1.0991900000000001,1.09971,0.0019899999999999363,0.0013900000000000023,0.0005999999999999339,0.0019899999999999363,0.0013192857142856975,-1.0
2020-02-06 12:00:00,1.09973,1.10038,1.09936,1.09997,0.0010200000000000209,0.0006699999999999484,0.0003500000000000725,0.0010200000000000209,0.001334999999999991,-1.0
2020-02-06 16:00:00,1.09996,1.09997,1.09623,1.09731,0.0037399999999998546,0.0,0.0037399999999998546,0.0037399999999998546,0.001495714285714251,0.0
2020-02-06 20:00:00,1.09729,1.09805,1.09688,1.09803,0.0011699999999998933,0.0007399999999999629,0.00042999999999993044,0.0011699999999998933,0.0014699999999999555,-1.0
2020-02-07 00:00:00,1.09801,1.09811,1.09741,1.09809,0.0006999999999999229,7.999999999985796e-05,0.0006200000000000649,0.0006999999999999229,0.0014078571428571035,-1.0
2020-02-07 04:00:00,1.09811,1.0983,1.09772,1.09788,0.0005800000000000249,0.00021000000000004349,0.00036999999999998145,0.0005800000000000249,0.001385714285714244,-1.0
2020-02-07 08:00:00,1.09793,1.09805,1.09511,1.09521,0.0029399999999999427,0.00017000000000000348,0.002769999999999939,0.0029399999999999427,0.0015499999999999561,0.0
2020-02-07 12:00:00,1.09522,1.09689,1.09457,1.09561,0.0023199999999998777,0.0016799999999999038,0.0006399999999999739,0.0023199999999998777,0.001662857142857093,0.0
2020-02-07 16:00:00,1.09559,1.09743,1.09398,1.09406,0.003449999999999953,0.0018199999999999328,0.0016300000000000203,0.003449999999999953,0.001720714285714234,0.0
2020-02-07 20:00:00,1.09406,1.09469,1.09398,1.09428,0.0007099999999999884,0.0006299999999999084,8.000000000008001e-05,0.0007099999999999884,0.001613571428571389,0.0
2020-02-10 00:00:00,1.09436,1.09509,1.09396,1.09482,0.0011299999999998533,0.0008099999999999774,0.00031999999999987594,0.0011299999999998533,0.001565714285714234,-1.0
2020-02-10 04:00:00,1.09481,1.0955300000000001,1.09478,1.09534,0.0007500000000000284,0.0007100000000002105,3.999999999981796e-05,0.0007500000000000284,0.0015499999999999561,-1.0
2020-02-10 08:00:00,1.09531,1.0955300000000001,1.09425,1.09475,0.0012800000000001699,0.0001900000000001345,0.0010900000000000354,0.0012800000000001699,0.0015978571428571112,-1.0
2020-02-10 12:00:00,1.09476,1.09528,1.09275,1.09304,0.002529999999999921,0.0005300000000001415,0.0019999999999997797,0.002529999999999921,0.0017364285714285277,0.0
2020-02-10 16:00:00,1.09303,1.0936,1.09068,1.09078,0.0029199999999998116,0.0005599999999998939,0.0023599999999999177,0.0029199999999998116,0.0018028571428570902,0.0
2020-02-10 20:00:00,1.09082,1.09142,1.09052,1.09081,0.0009000000000001229,0.0006399999999999739,0.000260000000000149,0.0009000000000001229,0.0017942857142856689,0.0
2020-02-11 00:00:00,1.09081,1.09127,1.09054,1.09115,0.0007299999999998974,0.00045999999999990493,0.00026999999999999247,0.0007299999999998974,0.001579285714285672,0.0
2020-02-11 04:00:00,1.09114,1.09147,1.09054,1.09099,0.0009299999999998754,0.00031999999999987594,0.0006099999999999994,0.0009299999999998754,0.0015621428571428136,0.0
2020-02-11 08:00:00,1.09097,1.09133,1.09032,1.09114,0.0010099999999999554,0.00034000000000000696,0.0006699999999999484,0.0010099999999999554,0.001584285714285673,0.0
2020-02-11 12:00:00,1.0911,1.09182,1.08886,1.09011,0.0029600000000000737,0.0006800000000000139,0.0022800000000000598,0.0029600000000000737,0.0017542857142856766,0.0
2020-02-11 16:00:00,1.09012,1.09225,1.08991,1.09195,0.0023400000000000087,0.0021400000000000308,0.00019999999999997797,0.0023400000000000087,0.0017114285714285385,0.0
